-1.7879129648208618	North Korean diplomat defects to the U.K. and fears retaliation	Han Jin Myung was part of the Kim dictatorship elite. He now lives as a welfare recipient in the United Kingdom and fears for his family.
-1.413582444190979	Family values in Europe: Georgia is on one extreme. Norway is on the other.	Almost everyone in Georgia believes that adult children should be responsible for parents who need help. In Norway, more and more people respond negatively to this idea.
-1.007765293121338	Novartis head steps down, leaving company on track for growth	Jörg Reinhardt radically restructured Novartis. He has transformed the broad-based healthcare group into a pure pharmaceutical company. This week he heads the company's annual general meeting for the last time.
-1.0869247913360596	Controversial calories: How do we measure hunger?	Today, it seems obvious that food, and consequently hunger, is measured in calories. But how did this unit of measurement emerge, and why is it more controversial than one might expect?
-1.2593767642974854	Analysis: Trump 2.0 is in a state of permanent emergency | CNN Politics	Governing by emergency means an emergency every day.
0.8756129145622253	Expecting in Västerbotten? Early ultrasounds now available	Region Västerbotten has started offering early ultrasounds for pregnant women. Karin Gagner and Anton Lundmark in Skellefteå got to see their fetus when...
0.8090100288391113	«Psychedelic leadership:» Magic mushroom retreats for business leaders are trending	Psychedelic drugs are becoming increasingly popular in the business world. In specialized retreats, executives and managers hope to expand their creative potential and overcome mental blocks with the help of substances like psilocybin.
1.3536189794540405	The Nordic region could reap the benefits of a warmer climate	A warmer climate will pose a challenge to agriculture, fisheries and forestry in the Nordic region. But the region will also experience changes that may lead to increased sustainability and growth in production.
-1.7206499576568604	Inside Trump’s tariff retreat: How fears of a bond market catastrophe convinced Trump to hit the pause button | CNN Politics	President Donald Trump’s abrupt decision to reverse course on his sweeping tariff plan by announcing a three-month pause revealed his threshold for political pain: One week.
-1.8740016222000122	High levels of dangerous dust in the center of Skellefteå	Currently, the city center of Skellefteå has high levels of hazardous dust, far above the allowed limit. The probable cause is a combination of dry,...
-1.4650307893753052	Stupidity or spite? How Sweden's government is crippling Norrland	The Swedish government's latest proposal to hike the salary threshold for work permits is nothing short of an act of economic vandalism, says Norran...
-1.6158394813537598	Chinese launch racist humiliation campaign mocking Trump's tariffs	China released a video in retaliation to Vice President JD Vance 's comments that its economy is fueled by 'peasants.'
-1.3815938234329224	Jesus killed 2,000 pigs. God sent a woman back into slavery	Tens of thousands of confirmands in Norway will receive a completely new edition of the Bible this year. Many of the old stories do not align well with the values we hold dear today.
-0.616283655166626	Trump insists ‘China wants to make a deal’ as 90-day tariff pause for most countries sparks market surge – business live	US president raised tariffs on China to 125%; Trump says people were getting ‘a little bit afraid’ and suggests he could exempt hard-hit companies on instinct
-0.9529242515563965	'Threesome' teacher looks very different 11 years on	Shelley Dufresne, now 42, showed off a new look more than a decade after she pleaded guilty to obscenity in connection with her relationship to a student at Destrehan High.
-1.1461788415908813	Biden’s gamble in the chip war with China faces a reckoning	Four years ago, President Joe Biden backed Intel to cut U.S. reliance on foreign semiconductors. Now, with its CEO gone, the gamble may backfire.
0.7910583019256592	Ageless Christie Brinkley's diet and fitness regime revealed	Christie has been extremely candid about how she maintains her trim body and youthful appearance.
-0.017106708139181137	Pupils from elite schools still rule	The “Old Boys” club still controls the UK.
0.7294929623603821	From music to medicine: How sound influences cell behaviour	New research suggests that music can affect cells. The results may be a first step towards using music in the treatment of diabetes.
0.6772964000701904	Philosopher: If you want to be remembered in 100 years, you should consider this	In 100 years, everything will be forgotten. Or will it?
0.11941365897655487	Architecture affects our health, according to researchers	Buildings and urban spaces are more important for our well-being than we might be aware of.
-1.3428617715835571	Can't drink hot coffee? Then you have cat tongue	In Japan, this is a very common phenomenon. In Norway, we have no word for it.
0.3100036084651947	The genius behind the dress that left Lady Gaga fans speechless	Despite her own modest wardrobe, Beata "Bea" Szenfeld has dressed celebrities with far more extensive collections. She vividly remembers designing for...
0.9072960019111633	Trump's «bro whispering» strategy pays off	Although Generation Z has been viewed as largely left-leaning, voters under 30 showed surprisingly strong support for Donald Trump in the U.S. presidential election. This was especially true of young men, thanks to a conscious effort to appeal to them.
-0.5185158252716064	Finanzaufsicht testet Liquidität von EbAVs unter Stress	Wie es um die Liquidtät von Einrichtungen der betrieblichen Altersversorgung (EbAV) in Stressszenarien bestellt ist, prüft die europäische Aufsicht im aktuellen Stresstest 2025. Auch deutsche Pensionskassen und -fonds müssen Zahlungsflüsse und liquide Mittel offenlegen. Ergebnisse folgen laut Bafin im Dezember.
2.062629461288452	Education expansion in Skellefteå receives government boost	The government is allocating an additional 125 million Swedish kronor to municipal adult education programs across the country. A welcome addition for...
0.16179244220256805	Kristen Stewart cuts an edgy figure as she debuts her new blonde hair	The 34-year-old Twlight star looked worlds away from her usual self as she swapped her signature brunette locks for wavy blonde tresses.
-1.52121102809906	Triple tragedy – police investigate link in worker deaths	A third man has been found dead at his home following his shift at Northvolt. In light of this development, Norran can reveal that the police's...
1.0834845304489136	Harry Styles unveils plans for £30m super-mansion	EXCL: Harry Styles - who has reportedly split from actress girlfriend Taylor Russell - is restoring a former 18th century mansion back to its former glory with a modern makeover.
-1.7593085765838623	This is why humans are born completely helpless	“It leads to something very good,” an evolutionary scientist says.
0.9318414926528931	Theme park expert reveals what to expect from Universal Bedford	TikTok account, @Coastertog, has taken a much closer look at what the new attraction - set to open in Bedford in 2031 - will include.
1.6160649061203003	Northvolt’s Båtfors battery facility boosts grid stability	Skellefteå Kraft, in collaboration with Northvolt and Hitachi, has established a battery facility at the Båtfors power station. The facility is the...
-1.8797318935394287	Skellefteå choking on toxic air: municipality blames state	According to a report from Sverige Radio's Ekot, there are regularly dangerously high levels of PM10 particulate matter in Skellefteå, something that...
0.7508593797683716	Rising star: Skellefteå man lands shock lead role in Netflix film	Skellefteå man Niilá Omma is about to experience a major first: his acting debut in a Netflix film. The film is an adaptation of the award-winning novel...
1.173959493637085	From city life to wilderness bliss: one German family's adventure	Lapland Adventures is a brand-new venture in the tourism industry in Norsjö, led by Jennifer and Bastian Lutz. They relocated to Dragnäs in early...
-1.5204408168792725	Film dubbed 'most disturbing ever made' rebooted by Adolescence bosses	Warp Films were behind the Netflix series and have confirmed the remake, describing it as 'unflinchingly honest'.
-1.9083579778671265	Why are many early embryos lost?	New research on mice adds a piece to the puzzle.
-1.473500370979309	How ordering a burger at Disney World caused my divorce	Jubilee Dawn shared the shocking tale of her ex-husband strangling her - all because of a burger she ate at Disney World.
-0.36171042919158936	Greece sheds its crisis reputation with an economic comeback	Athens has pushed through sweeping reforms since the days of its debt crisis. The turnaround is remarkable – but deep-seated structural challenges remain.
-0.5988687872886658	CNN Exclusive: This Asian leader is taking a very different approach from China over Trump’s tariff war | CNN	South Korea will not follow China in fighting back against tariffs imposed by the United States, its leader told CNN in an exclusive interview on Tuesday, as he touted plans to try to secure a deal with President Donald Trump.
-1.6479628086090088	Why Swiss authorities have been sending innocent children to prison	Zurich's child protection services has been housing at-risk teens in prisons. The practice has triggered outrage. The Zurich government now wants to eliminate the practice, but it faces ongoing challenges.
-0.5197286605834961	Two glam drug mules turn to OnlyFans to make cash after avoiding jail	Sophie Bannister, 30, and Levi-April Whalley, 31, have posted a series of provocative pictures of themselves in an attempt to earn money from the online platform.
0.6252858638763428	Northvolt: German auto giants make 'secret' factory visit	At Monday's information meeting, Northvolt management said that there is a "very interesting actor" who made a "confidential" visit to the factory in...
0.5283529162406921	Politics, law and society in the High Middle Ages	How did the introduction of legislation as an instrument of governance affect politics, law and society in the High Middle Ages? Researchers at the Centre for Advanced Study (CAS) aim to give us the answers.
0.5097044110298157	The little-known Pretty Woman facts that will blow your mind	Here, MailOnline reveals 10 secrets of the iconic romcom that will blow your mind.
-1.9540454149246216	More pain at Northvolt as fresh job cuts announced	Northvolt is expected to announce further lay-offs in the coming months. According to information received by Norran, negotiations with trade unions...
-1.2048028707504272	Royal wedding dress that caused gasps - and one with daring neckline	From Queen Victoria and Albert, Diana and Charles to Meghan Markle and Prince Harry , we've compiled a timeline of Royal Weddings that have taken place across the globe since 1840.
-0.6483733057975769	Hit them where it hurts: Producers of fast fashion should pay the most	OPINION: How best to deal with the negative environmental impact of the clothing industry? The writers behind this opinion suggest a system in which those who sell large volumes of clothes that don't last pay the most.
1.1730209589004517	The Big Read: Cimberly's magic road to the Idol final	On Friday she is in the final. Norran has followed Cimberly Wanyonyi from Skellefteå from her first audition to the final - through all the ups and...
1.3844664096832275	Inside Princess Catharina-Amalia's glamorous new look	Dressed in a stunning red boho-patterned dress, a radiant Princess Catharina-Amalia of the Netherlands appeared fully in her element this week as she donated a garden of tulips to Madrid.
-0.9330114126205444	Should dogs be neutered?	It is against the law to neuter dogs in Norway, while in the USA nearly all male dogs are castrated. What is preferable practice for the dogs - and their owners?
-0.418027400970459	Woman, 21, told she has days left to live	For years, Dominique McShain dreamed of becoming a psychologist for troubled youth in her native New Zealand .She was on track until she was diagnosed with incurable colon cancer last year.
1.1436282396316528	Light summer make-up - step by step | Imakeyousmile.se	A colorful make-up does not have to mean eye shadow around the whole eye, here you see my version of a light summer make-up. :)
-1.2622816562652588	What did children eat as sweets in the old days?	Viking children chewed on plants. During World War II, children were not given any sweets at all.
0.12036889046430588	Mysterious underwater 'pyramid' reshapes history	A sunken 'pyramid' in the Pacific Ocean may rewrite everything we thought we knew about the ancient world.
0.447722464799881	Germany tells teachers to get children ready for WAR	The unprecedented move, confirmed in a statement to Handelsblatt newspaper, would see German schoolchildren taught how to respond in volatile war-like scenarios.
-0.5534820556640625	Where did the angels go?	'We are reluctant to talk too much about angels today,' says a researcher. But many believe that angels are still around us.
0.8250635266304016	Our ten-point guide to Swedish permanent residency	Whether you're an EU citizen or not, it's essential to understand the different types of Swedish residence permits and their requirements. This guide...
0.3570989966392517	Who we are	Springer Fachmedien Wiesbaden GmbH is the leading provider of classic and digital specialist media in the areas of economics, science, engineering and social studies in the German-speaking world.
